time,temperature,relative_humidity,dew_point,apparent_temperature,precipitation_probability,rain ,surface_pressure ,cloud_cover ,visibility ,wind_speed,soil_temperature
2024-09-05T03:00,22.6,51,12.0,21.9,13,0.00,899.4,70,73680.00,9.0,21.4
2024-09-05T04:00,21.9,55,12.4,21.4,13,0.00,899.7,75,70460.00,8.7,20.8
2024-09-05T05:00,21.3,58,12.7,21.6,20,0.00,899.9,70,68900.00,4.4,19.9
2024-09-05T06:00,19.6,65,12.8,19.7,13,0.00,900.2,60,59840.00,5.5,18.5
2024-09-05T07:00,19.5,66,13.0,19.5,10,0.00,900.5,42,57880.00,6.6,18.9
2024-09-05T08:00,20.6,64,13.5,21.1,5,0.00,901.2,86,60320.00,4.3,22.7
2024-09-05T09:00,22.6,55,13.1,21.9,10,0.00,901.3,61,68820.00,11.6,25.9
2024-09-05T10:00,24.2,51,13.4,23.8,13,0.00,901.8,36,70140.00,10.1,31.8
2024-09-05T11:00,25.9,45,13.0,25.8,5,0.00,901.5,56,73560.00,12.1,35.9
2024-09-05T12:00,27.0,41,12.6,27.3,0,0.00,902.0,38,75180.00,12.0,37.8
2024-09-05T13:00,27.9,39,12.7,28.3,13,0.00,901.4,26,75660.00,13.1,39.4
2024-09-05T14:00,28.4,38,12.8,28.6,25,0.00,901.6,41,75840.00,13.8,38.4
2024-09-05T15:00,29.5,35,12.4,28.8,20,0.00,899.8,50,76360.00,14.7,36.9
2024-09-05T16:00,28.6,38,12.9,27.2,25,0.00,900.0,100,75940.00,15.9,33.3
2024-09-05T17:00,27.6,41,13.2,26.5,48,0.00,899.3,100,75860.00,14.6,29.4
2024-09-05T18:00,26.5,43,12.9,25.9,38,0.00,900.2,100,75780.00,10.5,26.7
2024-09-05T19:00,25.5,46,13.1,25.4,43,0.00,900.0,100,75140.00,7.3,24.7
2024-09-05T20:00,23.9,53,13.8,24.2,28,0.00,900.5,100,72520.00,6.5,22.8
2024-09-05T21:00,23.0,55,13.5,23.2,23,0.00,900.5,100,70720.00,6.6,21.9
2024-09-05T22:00,22.5,55,13.0,22.2,10,0.00,900.5,100,70200.00,8.2,21.5
2024-09-05T23:00,21.9,55,12.5,21.5,3,0.00,900.2,26,70820.00,8.4,20.5
2024-09-06T00:00,21.7,49,10.5,20.7,0,0.00,900.3,11,74340.00,8.2,20.0
2024-09-06T01:00,21.2,48,9.8,20.1,0,0.00,900.2,4,75000.00,7.1,19.3
2024-09-06T02:00,20.6,47,8.9,19.5,0,0.00,900.1,0,75340.00,5.9,18.6
2024-09-06T03:00,20.7,42,7.3,19.2,3,0.00,899.4,0,75780.00,5.3,18.4
2024-09-06T04:00,19.9,45,7.6,18.8,0,0.00,899.4,0,75960.00,3.7,17.5
2024-09-06T05:00,19.3,48,8.0,18.4,0,0.00,899.5,0,75620.00,2.8,16.6
2024-09-06T06:00,17.5,53,7.8,16.4,0,0.00,899.3,0,72780.00,3.6,15.5
2024-09-06T07:00,17.5,56,8.6,16.8,0,0.00,900.0,0,70940.00,1.9,16.0
2024-09-06T08:00,18.8,55,9.6,18.6,0,0.00,900.9,0,70360.00,0.5,21.2
2024-09-06T09:00,21.6,45,9.2,21.2,0,0.00,901.8,0,74720.00,1.5,26.4
2024-09-06T10:00,23.9,40,9.5,23.0,0,0.00,902.5,0,75800.00,5.9,31.4
2024-09-06T11:00,25.7,38,10.3,25.0,0,0.00,902.7,0,75860.00,11.0,35.4
2024-09-06T12:00,26.7,36,10.4,26.3,0,0.00,903.1,28,75860.00,12.8,36.9
2024-09-06T13:00,27.6,34,10.4,27.2,0,0.00,902.6,2,76460.00,13.2,38.0
2024-09-06T14:00,28.4,32,10.2,28.1,0,0.00,902.4,48,77320.00,12.0,39.2
2024-09-06T15:00,29.6,29,9.7,29.4,0,0.00,901.2,52,78520.00,8.4,38.0
2024-09-06T16:00,29.5,28,9.1,28.2,0,0.00,901.3,42,78840.00,9.6,35.8
2024-09-06T17:00,29.2,29,9.3,27.4,0,0.00,900.9,37,79100.00,11.2,32.2
2024-09-06T18:00,28.1,31,9.4,26.1,0,0.00,901.2,43,78640.00,13.1,28.3
2024-09-06T19:00,26.9,31,8.4,24.8,0,0.00,901.2,44,79000.00,11.9,25.0
2024-09-06T20:00,25.0,34,8.0,22.8,0,0.00,901.2,36,78020.00,11.3,23.1
2024-09-06T21:00,24.0,32,6.3,21.5,0,0.00,901.7,25,78660.00,11.2,22.2
2024-09-06T22:00,23.2,32,5.6,20.6,0,0.00,901.9,27,78780.00,10.0,21.1
2024-09-06T23:00,22.4,32,4.9,20.0,0,0.00,902.2,50,78820.00,8.4,20.4
2024-09-07T00:00,22.0,30,3.7,19.6,0,0.00,901.5,59,79440.00,6.8,20.0
2024-09-07T01:00,21.8,30,3.5,19.6,0,0.00,901.5,59,79880.00,5.2,19.7
2024-09-07T02:00,21.2,39,6.7,19.8,0,0.00,901.3,60,76920.00,3.6,18.8
2024-09-07T03:00,20.8,43,7.8,20.0,0,0.00,901.4,61,77000.00,1.1,18.1
2024-09-07T04:00,20.1,43,7.2,19.3,0,0.00,901.0,68,76660.00,0.8,17.7
2024-09-07T05:00,18.9,48,7.6,18.0,0,0.00,901.0,49,75200.00,2.1,16.9
2024-09-07T06:00,17.2,53,7.5,16.2,0,0.00,900.9,27,71740.00,2.3,15.4
2024-09-07T07:00,16.5,58,8.2,15.7,0,0.00,901.2,36,67760.00,2.5,15.7
2024-09-07T08:00,18.1,57,9.4,17.7,0,0.00,901.6,21,68280.00,1.9,20.7
2024-09-07T09:00,21.9,40,7.7,21.0,0,0.00,902.7,0,75900.00,2.2,27.4
2024-09-07T10:00,24.0,34,7.2,22.7,0,0.00,903.4,0,77120.00,3.7,31.2
2024-09-07T11:00,25.7,33,8.2,25.4,0,0.00,903.4,0,77220.00,5.7,35.3
2024-09-07T12:00,27.2,30,8.2,27.1,0,0.00,903.8,1,77940.00,8.7,38.8
2024-09-07T13:00,28.0,28,7.8,27.9,0,0.00,903.3,22,78600.00,10.2,39.9
2024-09-07T14:00,28.4,28,8.1,28.0,0,0.00,903.0,33,78860.00,9.9,37.7
2024-09-07T15:00,29.5,26,8.0,28.6,0,0.00,901.8,49,79660.00,9.0,36.5
2024-09-07T16:00,29.0,27,8.1,26.8,0,0.00,901.4,69,79420.00,11.6,34.6
2024-09-07T17:00,28.6,27,7.8,26.2,0,0.00,900.9,71,79540.00,12.5,31.6
2024-09-07T18:00,27.5,29,7.9,24.8,0,0.00,900.8,42,79160.00,14.3,27.5
2024-09-07T19:00,26.3,33,8.8,24.2,0,0.00,900.3,60,78300.00,12.6,24.6
2024-09-07T20:00,24.2,33,6.9,21.5,0,0.00,900.8,4,78280.00,13.0,22.3
2024-09-07T21:00,22.8,30,4.3,20.1,0,0.00,901.3,8,79480.00,9.4,20.8
2024-09-07T22:00,21.7,30,3.4,19.0,0,0.00,900.9,27,79500.00,8.2,19.6
2024-09-07T23:00,20.9,28,1.7,17.8,0,0.00,900.7,23,80000.00,8.7,19.0
2024-09-08T00:00,21.0,30,2.7,18.2,0,0.00,900.8,52,79580.00,7.9,19.3
2024-09-08T01:00,20.5,42,7.1,19.0,0,0.00,900.5,63,76000.00,4.9,18.7
2024-09-08T02:00,19.4,46,7.5,18.2,0,0.00,900.1,51,75660.00,3.9,17.4
2024-09-08T03:00,19.0,50,8.4,18.3,0,0.00,899.7,66,74540.00,2.4,17.3
2024-09-08T04:00,18.2,57,9.5,17.8,0,0.00,899.4,51,70240.00,2.1,16.7
2024-09-08T05:00,17.4,65,10.7,17.2,0,0.00,899.3,55,60660.00,2.7,16.3
2024-09-08T06:00,16.8,69,11.1,16.7,0,0.00,899.4,52,54480.00,3.0,15.7
2024-09-08T07:00,16.7,72,11.6,16.7,0,0.00,899.6,43,49200.00,3.6,16.2
2024-09-08T08:00,18.4,66,12.0,18.7,0,0.00,900.5,80,56440.00,2.3,21.3
2024-09-08T09:00,20.8,55,11.4,20.9,0,0.00,901.2,15,66180.00,2.2,26.2
2024-09-08T10:00,22.8,49,11.6,22.7,0,0.00,901.6,0,71420.00,4.5,30.5
2024-09-08T11:00,24.6,43,11.2,24.8,0,0.00,901.6,0,74500.00,7.6,34.6
2024-09-08T12:00,25.9,39,10.9,26.3,0,0.00,902.0,0,75640.00,9.1,37.5
2024-09-08T13:00,27.2,34,10.0,27.7,0,0.00,901.6,0,76420.00,8.5,38.3
2024-09-08T14:00,27.8,30,8.7,28.3,0,0.00,901.3,39,78120.00,4.0,37.4
2024-09-08T15:00,28.3,29,8.6,28.5,0,0.00,900.4,49,78560.00,1.5,35.5
2024-09-08T16:00,28.2,29,8.5,27.5,5,0.00,900.2,42,78920.00,1.8,33.1
2024-09-08T17:00,27.9,30,8.7,26.8,8,0.00,899.4,72,78900.00,4.9,31.0
2024-09-08T18:00,26.2,33,8.7,24.6,13,0.00,900.2,100,78000.00,8.9,26.4
2024-09-08T19:00,24.0,48,12.3,23.6,5,0.00,899.8,96,74460.00,8.3,22.7
2024-09-08T20:00,22.9,49,11.7,22.4,5,0.00,900.4,23,74220.00,7.3,21.8
2024-09-08T21:00,21.5,59,13.1,21.7,0,0.00,900.7,91,66980.00,5.5,20.2
2024-09-08T22:00,20.6,63,13.3,21.0,8,0.00,900.4,54,62440.00,4.5,19.5
2024-09-08T23:00,19.6,66,13.1,20.1,0,0.00,900.2,56,59640.00,3.4,18.3
2024-09-09T00:00,18.9,68,12.9,19.3,3,0.00,900.3,73,55280.00,3.1,17.9
2024-09-09T01:00,18.1,70,12.6,18.4,0,0.00,900.2,51,52840.00,3.5,17.0
2024-09-09T02:00,17.7,70,12.1,18.1,0,0.00,900.3,43,53600.00,1.8,16.2
2024-09-09T03:00,17.9,68,11.9,18.2,0,0.00,899.6,75,56240.00,1.8,16.7
2024-09-09T04:00,17.5,71,12.2,18.0,0,0.00,899.6,61,52620.00,1.5,16.6
2024-09-09T05:00,17.1,73,12.2,17.7,0,0.00,899.7,52,48400.00,0.8,15.9
2024-09-09T06:00,15.7,77,11.7,16.0,0,0.00,900.2,28,40620.00,2.1,14.5
2024-09-09T07:00,15.3,79,11.7,15.5,0,0.00,900.5,15,35100.00,1.8,14.9
2024-09-09T08:00,16.6,77,12.5,17.2,0,0.00,900.9,0,35700.00,1.0,19.7
2024-09-09T09:00,19.1,62,11.6,19.2,0,0.00,901.5,0,56580.00,2.9,24.8
2024-09-09T10:00,21.1,55,11.7,21.2,0,0.00,901.8,0,65480.00,3.1,28.5
2024-09-09T11:00,23.1,47,11.2,23.9,0,0.00,901.7,0,72080.00,3.6,32.6
2024-09-09T12:00,24.5,42,10.8,25.7,0,0.00,901.8,0,74840.00,4.5,35.1
2024-09-09T13:00,26.0,39,11.0,27.3,0,0.00,901.8,0,75760.00,6.1,36.9
2024-09-09T14:00,27.1,36,10.8,28.1,0,0.00,901.1,0,75840.00,7.1,37.5
2024-09-09T15:00,28.4,30,9.1,27.9,0,0.00,900.6,36,78460.00,10.5,34.3
2024-09-09T16:00,28.4,30,9.2,27.6,0,0.00,899.8,8,78360.00,5.8,34.3
2024-09-09T17:00,28.3,31,9.6,27.4,0,0.00,899.3,5,78460.00,5.9,31.6
2024-09-09T18:00,28.0,29,8.3,26.5,0,0.00,899.3,0,79280.00,7.4,28.0
2024-09-09T19:00,26.3,34,9.2,25.5,0,0.00,898.8,5,78580.00,4.2,23.2
2024-09-09T20:00,24.3,39,9.5,23.7,0,0.00,899.1,41,77100.00,3.8,20.6
2024-09-09T21:00,22.1,47,10.3,21.3,0,0.00,898.6,30,75380.00,6.2,20.1
2024-09-09T22:00,21.7,52,11.4,21.2,0,0.00,898.6,28,73240.00,6.2,19.7
2024-09-09T23:00,21.1,56,12.0,21.4,0,0.00,898.3,12,70800.00,1.8,18.5
2024-09-10T00:00,20.0,58,11.5,20.2,0,0.00,898.0,9,69500.00,1.6,17.1
2024-09-10T01:00,19.2,62,11.7,19.5,0,0.00,897.9,0,65680.00,1.5,16.3
2024-09-10T02:00,18.4,65,11.7,18.8,0,0.00,897.9,0,63240.00,1.1,15.4
2024-09-10T03:00,18.4,65,11.7,18.7,0,0.00,897.0,17,63380.00,1.8,15.8
2024-09-10T04:00,18.0,68,12.0,18.4,0,0.00,897.1,0,58740.00,1.3,14.9
2024-09-10T05:00,17.1,75,12.6,17.7,0,0.00,897.2,0,45860.00,1.3,14.3
2024-09-10T06:00,15.9,80,12.5,16.4,0,0.00,897.2,7,36020.00,2.2,13.3
2024-09-10T07:00,15.6,82,12.5,16.1,0,0.00,897.8,0,31640.00,1.9,14.0
2024-09-10T08:00,16.7,79,13.0,17.4,0,0.00,898.4,0,31900.00,1.5,19.5
2024-09-10T09:00,20.5,61,12.7,20.9,0,0.00,899.0,0,60460.00,2.8,25.5
2024-09-10T10:00,23.1,55,13.6,23.3,0,0.00,899.5,0,66400.00,6.5,30.0
2024-09-10T11:00,25.5,46,13.0,25.7,0,0.00,899.4,0,73060.00,10.7,34.7
2024-09-10T12:00,27.3,33,9.7,26.6,0,0.00,899.3,0,77180.00,14.2,37.5
2024-09-10T13:00,28.5,25,6.6,27.0,0,0.00,899.0,0,79820.00,15.5,38.3
2024-09-10T14:00,29.0,26,7.6,27.7,0,0.00,898.7,7,79880.00,15.5,38.1
2024-09-10T15:00,30.5,23,7.0,28.6,0,0.00,897.9,10,80880.00,15.2,38.0
2024-09-10T16:00,30.1,25,7.9,27.6,0,0.00,897.6,55,80340.00,15.4,34.5
2024-09-10T17:00,29.8,25,7.7,27.1,0,0.00,897.1,50,80560.00,14.4,30.9
2024-09-10T18:00,28.7,29,8.9,25.8,0,0.00,897.1,57,79360.00,17.7,28.3
2024-09-10T19:00,26.2,36,10.0,23.6,0,0.00,896.6,51,77180.00,18.4,24.3
2024-09-10T20:00,24.1,45,11.5,23.3,0,0.00,897.3,8,75640.00,8.7,22.3
2024-09-10T21:00,22.3,49,11.1,21.9,0,0.00,897.2,42,74740.00,5.0,20.1
2024-09-10T22:00,20.5,52,10.3,19.9,0,0.00,897.1,100,73200.00,5.4,18.6
2024-09-10T23:00,19.3,52,9.2,18.2,0,0.00,897.3,100,73240.00,5.9,17.2
2024-09-11T00:00,18.6,50,8.0,17.3,0,0.00,897.2,100,74380.00,5.4,16.5
2024-09-11T01:00,17.4,55,8.3,16.3,0,0.00,897.3,100,71540.00,4.7,15.4
2024-09-11T02:00,16.3,59,8.3,15.2,0,0.00,896.9,96,67620.00,4.8,15.1
2024-09-11T03:00,17.4,57,8.8,16.6,0,0.00,897.2,65,70420.00,3.4,16.0
2024-09-11T04:00,17.1,57,8.5,16.4,0,0.00,896.7,54,70080.00,2.6,15.4
2024-09-11T05:00,16.8,60,9.0,16.2,0,0.00,896.8,18,68000.00,2.3,14.6
2024-09-11T06:00,15.8,66,9.5,15.4,0,0.00,896.5,7,60180.00,2.3,13.8
2024-09-11T07:00,15.4,71,10.2,15.2,0,0.00,896.8,0,53280.00,2.1,14.0
2024-09-11T08:00,17.0,68,11.0,16.9,0,0.00,897.4,0,54540.00,2.6,19.3
2024-09-11T09:00,20.9,50,10.1,20.2,0,0.00,898.5,0,72100.00,5.1,26.0
2024-09-11T10:00,23.4,39,8.7,21.9,0,0.00,899.2,0,75700.00,8.0,30.4
2024-09-11T11:00,25.4,33,8.0,24.3,0,0.00,899.7,0,77100.00,9.7,34.7
2024-09-11T12:00,27.7,27,7.0,26.4,0,0.00,900.2,0,79420.00,13.0,38.4
2024-09-11T13:00,28.0,32,9.8,27.0,0,0.00,900.0,14,77200.00,16.4,37.6
2024-09-11T14:00,29.1,27,8.2,28.0,0,0.00,899.8,75,79100.00,13.2,37.9
2024-09-11T15:00,29.9,25,7.7,26.8,3,0.00,899.6,61,80080.00,17.4,37.0
2024-09-11T16:00,29.3,27,8.4,26.6,0,0.00,899.5,56,79580.00,15.6,34.1
2024-09-11T17:00,29.1,26,7.6,26.1,0,0.00,899.0,24,79960.00,16.3,31.1
2024-09-11T18:00,27.4,31,8.8,24.4,0,0.00,899.8,0,78580.00,18.1,27.1
2024-09-11T19:00,25.2,40,10.7,23.2,0,0.00,899.8,0,75940.00,15.6,23.3
2024-09-11T20:00,23.4,45,10.8,22.4,0,0.00,900.1,46,75680.00,9.2,21.7
2024-09-11T21:00,22.2,51,11.6,21.9,0,0.00,900.0,1,73560.00,5.5,20.4
2024-09-11T22:00,20.7,57,11.9,20.6,0,0.00,900.0,0,69680.00,4.7,18.8
2024-09-11T23:00,19.3,62,11.8,19.0,0,0.00,900.1,0,63660.00,5.6,17.9
2024-09-12T00:00,18.8,60,10.9,18.3,0,0.00,899.9,0,66140.00,5.3,17.4
2024-09-12T01:00,18.2,62,10.8,17.8,0,0.00,899.9,0,64600.00,4.7,16.7
2024-09-12T02:00,17.4,64,10.6,16.8,0,0.00,900.1,0,61580.00,5.2,16.1
2024-09-12T03:00,18.1,65,11.4,18.0,0,0.00,899.7,0,61780.00,3.9,16.4
2024-09-12T04:00,17.2,69,11.5,16.9,0,0.00,899.8,0,54060.00,4.7,15.8
2024-09-12T05:00,16.6,74,12.0,16.7,0,0.00,899.9,0,46160.00,3.5,15.3
2024-09-12T06:00,16.1,75,11.7,16.5,0,0.00,900.1,0,46120.00,1.4,14.4
2024-09-12T07:00,16.1,75,11.7,16.5,0,0.00,900.5,0,45340.00,1.3,14.6
2024-09-12T08:00,17.5,71,12.2,17.9,0,0.00,901.1,0,49560.00,1.6,20.0
2024-09-12T09:00,21.0,56,11.9,21.2,0,0.00,902.1,0,65740.00,2.4,26.2
2024-09-12T10:00,23.4,48,11.8,23.2,0,0.00,902.8,0,72380.00,4.7,30.4
2024-09-12T11:00,24.9,44,11.8,25.7,0,0.00,902.9,0,74220.00,4.0,33.3
2024-09-12T12:00,25.9,40,11.3,26.9,0,0.00,903.0,66,75600.00,3.2,32.7
2024-09-12T13:00,27.1,36,10.7,27.5,0,0.00,902.6,66,76200.00,2.9,34.5
2024-09-12T14:00,28.0,32,9.8,28.0,0,0.00,902.7,77,77500.00,2.9,35.6
2024-09-12T15:00,29.0,30,9.7,28.2,0,0.00,901.3,66,78640.00,5.0,34.5
2024-09-12T16:00,29.1,27,8.2,27.6,0,0.00,901.7,71,79600.00,7.6,33.3
2024-09-12T17:00,29.0,27,8.1,27.0,0,0.00,901.3,51,79900.00,10.3,31.3
2024-09-12T18:00,28.1,28,7.9,26.4,0,0.00,901.6,62,79940.00,8.5,27.5
2024-09-12T19:00,26.7,29,7.2,24.9,0,0.00,901.1,67,79820.00,7.0,24.1
2024-09-12T20:00,24.9,32,7.1,23.1,0,0.00,901.4,71,78740.00,7.0,22.7
2024-09-12T21:00,23.8,37,8.3,22.6,0,0.00,901.3,60,77320.00,5.6,21.8
2024-09-12T22:00,22.8,42,9.3,22.2,0,0.00,901.1,43,76160.00,2.8,20.0
2024-09-12T23:00,21.5,45,9.1,20.8,0,0.00,900.6,44,75820.00,2.9,18.6
2024-09-13T00:00,21.0,44,8.3,20.0,0,0.00,901.1,10,75700.00,3.4,18.2
2024-09-13T01:00,19.9,48,8.6,19.0,0,0.00,900.9,23,75240.00,3.3,17.7
2024-09-13T02:00,19.2,51,8.9,18.3,0,0.00,901.2,45,73720.00,4.2,17.3
2024-09-13T03:00,19.9,51,9.5,19.1,0,0.00,900.4,68,73600.00,5.0,18.5
2024-09-13T04:00,19.9,53,10.0,19.2,0,0.00,900.5,67,72780.00,4.9,18.2
2024-09-13T05:00,19.5,55,10.2,18.8,0,0.00,899.9,44,70760.00,4.9,17.5
2024-09-13T06:00,18.5,56,9.5,17.6,0,0.00,899.7,39,70380.00,5.4,16.5
2024-09-13T07:00,18.5,55,9.3,17.5,0,0.00,899.9,42,71260.00,5.6,17.0
2024-09-13T08:00,20.2,51,9.7,19.5,0,0.00,900.7,24,73600.00,4.2,21.2
2024-09-13T09:00,23.9,40,9.5,23.3,0,0.00,901.6,32,75840.00,3.2,28.4
2024-09-13T10:00,25.5,33,8.0,24.3,0,0.00,902.1,26,77360.00,4.9,31.9
2024-09-13T11:00,27.0,31,8.5,27.1,0,0.00,902.0,0,78100.00,2.9,35.0
2024-09-13T12:00,28.5,28,8.3,28.7,0,0.00,902.0,0,78720.00,6.0,38.2
2024-09-13T13:00,29.6,26,8.1,29.6,0,0.00,901.4,5,79420.00,8.6,39.9
2024-09-13T14:00,30.1,26,8.5,30.2,0,0.00,900.9,20,79700.00,7.2,39.2
2024-09-13T15:00,30.8,26,9.1,30.1,0,0.00,900.0,44,79780.00,10.0,38.4
2024-09-13T16:00,30.8,27,9.6,29.3,0,0.00,899.2,51,79620.00,9.6,35.6
2024-09-13T17:00,31.0,24,8.1,29.6,0,0.00,898.5,39,80740.00,6.4,33.8
2024-09-13T18:00,30.1,26,8.5,28.0,0,0.00,898.6,46,80500.00,12.0,29.3
2024-09-13T19:00,28.3,28,8.0,26.4,0,0.00,898.6,48,79900.00,9.6,25.5
2024-09-13T20:00,26.0,35,9.3,24.6,0,0.00,898.8,22,78000.00,8.3,23.6
2024-09-13T21:00,24.7,36,8.7,23.3,0,0.00,898.3,6,77620.00,7.2,22.1
2024-09-13T22:00,23.7,29,4.6,21.4,0,0.00,897.8,18,79980.00,7.1,20.8
2024-09-13T23:00,22.8,37,7.4,21.5,0,0.00,897.9,44,77600.00,4.7,20.1
2024-09-14T00:00,22.5,45,10.0,22.2,0,0.00,898.2,41,75880.00,1.9,19.4
2024-09-14T01:00,22.0,51,11.4,22.2,0,0.00,898.5,47,75220.00,1.5,18.2
2024-09-14T02:00,21.2,54,11.6,21.4,0,0.00,898.6,38,73980.00,2.3,17.5
2024-09-14T03:00,19.5,63,12.3,19.7,0,0.00,897.8,24,64200.00,4.0,17.1
2024-09-14T04:00,19.0,65,12.3,19.1,0,0.00,897.8,31,61120.00,3.8,16.6
2024-09-14T05:00,18.8,63,11.6,19.0,0,0.00,897.5,0,64900.00,1.8,15.5
2024-09-14T06:00,18.0,61,10.4,18.1,0,0.00,897.6,0,67440.00,0.7,14.4
2024-09-14T07:00,17.3,64,10.5,17.4,0,0.00,897.7,0,62980.00,0.8,14.5
2024-09-14T08:00,18.0,61,10.4,17.9,0,0.00,898.4,0,63560.00,1.1,20.3
2024-09-14T09:00,21.8,44,9.0,21.1,0,0.00,899.7,0,74900.00,2.9,27.0
2024-09-14T10:00,23.7,42,10.1,23.0,0,0.00,900.1,0,75520.00,5.0,30.8
2024-09-14T11:00,25.7,37,9.9,25.6,0,0.00,900.3,0,75980.00,5.8,34.8
2024-09-14T12:00,27.4,31,8.8,27.4,0,0.00,900.1,0,77520.00,8.1,38.0
2024-09-14T13:00,28.9,25,6.9,28.5,0,0.00,900.2,18,79740.00,9.1,39.9
2024-09-14T14:00,29.4,24,6.8,28.7,0,0.00,899.9,100,80180.00,9.0,38.5
2024-09-14T15:00,30.5,25,8.2,28.8,0,0.00,898.8,97,80220.00,11.6,37.4
2024-09-14T16:00,30.5,25,8.2,28.5,0,0.00,898.8,100,80280.00,10.2,35.5
2024-09-14T17:00,30.4,26,8.7,28.9,0,0.00,898.2,100,80040.00,8.2,32.8
2024-09-14T18:00,30.1,24,7.3,28.8,0,0.00,898.4,100,81060.00,3.8,28.9
2024-09-14T19:00,27.7,26,6.4,25.7,0,0.00,898.1,94,80920.00,7.3,24.2
2024-09-14T20:00,25.4,32,7.5,23.8,0,0.00,898.1,93,78900.00,6.6,22.2
2024-09-14T21:00,24.2,37,8.6,22.8,0,0.00,898.1,85,77340.00,6.9,21.4
2024-09-14T22:00,23.5,41,9.5,22.7,0,0.00,897.6,100,75980.00,5.1,21.6
2024-09-14T23:00,22.5,46,10.3,22.1,0,0.00,897.7,100,75740.00,3.6,20.0
2024-09-15T00:00,21.6,46,9.5,20.8,0,0.00,897.5,100,75560.00,5.0,19.6
2024-09-15T01:00,21.5,45,9.1,20.6,0,0.00,897.3,100,75740.00,4.4,19.5
2024-09-15T02:00,20.9,46,8.9,20.0,0,0.00,896.9,100,75620.00,4.2,18.8
2024-09-15T03:00,21.1,46,9.1,20.0,0,0.00,896.5,99,75640.00,5.9,19.1
2024-09-15T04:00,20.6,49,9.5,19.8,0,0.00,895.9,97,74860.00,4.8,18.3
2024-09-15T05:00,19.9,52,9.8,19.6,0,0.00,895.7,48,73640.00,2.3,17.2
2024-09-15T06:00,18.4,53,8.7,17.5,0,0.00,895.3,66,72900.00,3.9,15.9
2024-09-15T07:00,17.5,59,9.4,16.8,0,0.00,895.4,75,67460.00,4.1,16.3
2024-09-15T08:00,19.0,56,10.1,18.8,0,0.00,895.7,16,69600.00,1.6,21.3
2024-09-15T09:00,22.8,38,7.8,22.1,0,0.00,896.5,12,76220.00,1.3,27.6
2024-09-15T10:00,24.8,33,7.4,23.5,0,0.00,896.2,54,77460.00,4.0,31.2
2024-09-15T11:00,26.6,28,6.6,25.7,0,0.00,896.0,46,78980.00,4.9,35.4
2024-09-15T12:00,28.4,25,6.5,27.5,0,0.00,896.0,12,79940.00,9.0,39.2
2024-09-15T13:00,29.6,25,7.5,29.0,0,0.00,895.8,61,79840.00,10.1,40.9
2024-09-15T14:00,30.4,24,7.6,29.4,0,0.00,895.3,100,80120.00,10.8,39.2
2024-09-15T15:00,31.4,26,9.6,28.5,0,0.00,894.3,80,79620.00,19.2,36.1
2024-09-15T16:00,30.6,29,10.5,27.7,0,0.00,894.4,6,78880.00,20.6,34.5
2024-09-15T17:00,29.7,31,10.8,26.9,0,0.00,894.3,23,78120.00,20.9,32.1
2024-09-15T18:00,28.2,33,10.4,25.2,0,0.00,894.2,56,77960.00,21.7,27.7
2024-09-15T19:00,26.1,39,11.1,23.7,0,0.00,894.0,64,76220.00,18.9,24.4
2024-09-15T20:00,24.9,43,11.5,23.4,0,0.00,894.0,15,75860.00,13.4,23.2
2024-09-15T21:00,23.8,40,9.4,22.3,0,0.00,893.9,12,76100.00,9.0,21.8
2024-09-15T22:00,22.2,41,8.3,21.4,0,0.00,893.8,13,76300.00,2.6,19.5
2024-09-15T23:00,21.3,41,7.5,20.4,0,0.00,894.1,4,76600.00,1.5,17.6
2024-09-16T00:00,20.5,40,6.5,19.3,0,0.00,894.1,11,77000.00,2.6,17.4
2024-09-16T01:00,20.0,43,7.0,19.1,0,0.00,894.6,12,76600.00,1.0,16.3
2024-09-16T02:00,19.0,50,8.4,18.3,0,0.00,894.9,63,75220.00,2.0,15.9
2024-09-16T03:00,17.8,57,9.2,17.2,0,0.00,894.3,43,71500.00,2.8,15.1
2024-09-16T04:00,17.1,63,10.0,16.8,0,0.00,894.3,54,65460.00,2.4,14.7
2024-09-16T05:00,16.6,67,10.4,16.3,0,0.00,894.5,71,58200.00,3.2,15.2
2024-09-16T06:00,15.8,70,10.3,15.4,0,0.00,894.6,77,52160.00,3.3,15.6
2024-09-16T07:00,15.3,73,10.5,15.2,0,0.00,895.1,81,45200.00,2.2,15.7
2024-09-16T08:00,16.6,69,10.9,16.6,0,0.00,895.9,76,50840.00,2.4,19.6
2024-09-16T09:00,18.4,58,10.0,18.1,0,0.00,896.8,72,61840.00,2.3,23.9
2024-09-16T10:00,20.0,52,9.9,19.6,0,0.00,897.2,61,68040.00,2.7,27.4
2024-09-16T11:00,21.6,46,9.5,21.2,0,0.00,897.4,58,72380.00,3.2,30.7
2024-09-16T12:00,22.8,42,9.3,22.5,0,0.00,897.5,61,74840.00,5.6,32.3
2024-09-16T13:00,24.1,38,8.9,23.6,0,0.00,897.4,60,75820.00,6.9,34.3
2024-09-16T14:00,25.0,36,8.9,24.4,0,0.00,897.4,56,75940.00,7.3,35.1
2024-09-16T15:00,26.1,33,8.6,25.0,0,0.00,896.6,51,76980.00,8.0,34.4
2024-09-16T16:00,26.5,31,8.0,25.0,0,0.00,896.6,47,78020.00,6.4,32.2
